cmt_num,cmt_writer,cmt_time,cmt_txt
307201_17,히딩크,22.04.13,"심재원 송종국쿠팡은 본인들이 생각하는 합당한 가격을 제시한거고, 팬들이 투자자에 더 투자를 했어야 하느니 마느니 할 사안은 아니죠. 호구 딜 받아들인 연맹을 나무라면 모를까"
307201_18,하늘가람,22.04.13,심재원 송종국이건 쿠팡한테 뭐라 할 일은 아니죠. 그 가격에 독점권을 내준 연맹이 문제인 거지.
307201_19,심재원 송종국,22.04.13,히딩크연맹이 호구딜 받은것과는 별개로 투자자인 쿠팡 쪽에서도 '독점'에 준하는 투자는 어느정도 이상의 수준 정도로는 해야 한다고 생각하거든요국축 위상을 언급하지 마라! 가 아니라 그것과는 별개로 쿠팡의 호구 딜 제안도 팬 입장에선 충분히 비판할 수 있다는 의미였습니다
307201_20,심재원 송종국,22.04.13,"하늘가람아무리 기업이 극한의 이익을 추구한다고 해도 이정도 딜에 대한 한탄 정도는 팬은 충분히 할 수 있다고 보구요그렇다고 이 딜을 그냥 넙죽 받은 연맹 잘못은 1도 없다는 것도 아닙니다개인적으로는 이 딜 받는걸 누군가 단독으로 결정했는지, 아니면 축협 높으신 분들 대다수가 (도대체 뭐 때문인지는 모르겠지만)다 찬성했는지... 이게 궁금하긴 하네요"
307201_22,히딩크,22.04.13,"심재원 송종국그러니까 쿠팡이 판단한 독점에 준하는 투자 금액이 이번 계약 금액이란 겁니다. 뭐 우리 같은 축팬들 마음 같아선 다들 수백억아니겠습니까? 안타깝지만 이게 현실이고, 쿠팡 사내 반응이 저렇다는게 딱히 이상할 것도 없다는거죠.그 외 한탄이나 비판 문제 삼는 분은 없어보이구요. 위상 논할 일이 아니라는 말씀을 먼저 하셔서 피드백 드린겁니다."
307201_23,하늘가람,22.04.13,"심재원 송종국쿠팡은 그저 국축 독점권의 가치가 그 정도밖에 안 된다고 판단한 것뿐이고, 이때까지의 중계권료 수준을 생각하면 그게 현실적인 시장 평가예요.쿠팡이 국축의 가치를 깎아내린 것도 아닌데, 이런 상황에서 한탄의 대상이 쿠팡으로 향한다는 게 개인적으로는 조금 이해가 가질 않아서 그렇습니다. 오히려 이런 딜을 받아들인 연맹을 대상으로 한탄해야 할 일이 아닌지..."
307194_1,BlueS,22.04.13,쿠팡플레이가 성장을 추구하고 있긴하지만.. 지금은 상당히 아쉽죠 네이버나 다음서 중계 사라지는건 진짜 ;;
307194_2,k201,22.04.13,저런 금액에 맘이 흔들리다니 연맹이 돈이 없긴한건가 싶네요
307190_1,후뉘,22.04.13,무척 실망입니다.
307190_2,무르지않아요(X) 물러서지 않아요(O),22.04.13,"112억원은국내65억(TV,뉴미디어) + 해외 판매 합친 금액이예요.TV 50억, 뉴미디어15억 정도로 추정되고뉴미디어 중계권료의100퍼센트 인상된 금액에 독점 확보했다고 나오는거 보니쿠팡과 프로축구연맹이 합의한 금액은최대 30억인걸로 보여요"
307190_3,나상호,22.04.13,하.. 모르겠다 니들 알아서해라
307190_4,k201,22.04.13,이러니 금액 공개를 못하나봄
307190_5,미추홀 유나이티드,22.04.13,에휴
307190_7,강원꽃은 필라,22.04.13,다른기사에서는 2배가량 인상된 금액에 계약되었다라고 본거 같은데
307190_8,울산 현대,22.04.13,금액이 구리니 발표를 못하는 거겠죠.. 에휴
307190_9,더범,22.04.13,대중이 경험할 기회를 스스로 줄이다니 악수
307188_1,심재원 송종국,22.04.13,25년 까지라서 더 암울한것 같습니다아무리 생각해도 저 조건에 다른곳도 아니고 쿠팡에 중계 독점 주는건 도저히;;다른거 다 떠나서 최소한의 안전장치라고 할 수 있는 금액에서부터 이렇게 처참하게 무너졌는데...
307188_2,후뉘,22.04.13,현시스템 정착된게 불과 몇년 그것도 2년 넘게 코로나로 날린건데...유입이 없다고 단정할 수 있을까요? 최근 지표상 좋아지는게 보였는데 이래 해버리면 25년까지 시간만 날리고 리그는 더 고립되는 형국이 될지도 모르는데 걱정이네요. 진짜 갈라파고스화 될텐데 그렇게 되면...
307188_4,심재원 송종국,22.04.13,22코로나 시국인거 감안하고 보면 최근 중계 관련 소폭이라도 상승했는데그냥 유입이 없다.. 라고 하니;;
307188_3,김아랑,22.04.13,ㅠㅠ
307188_5,나상호,22.04.13,지난 10년간 가장 삽질같음
307188_6,마토,22.04.13,"현시스템으로 유입되지 않음을 확인했다구요? 현재 시스템이 정착된게 몇년 안됐어요.가파르진 않지만 관심도나 인식도 많이 좋아지고 있다고 보는데..대구, 전북, 울산 같은 구단들이 아주 좋은 본보기를 보여줬고, 지금은 유료화를 통해 신규팬의 유입을 제한할게 아니라 현상태에서 좀 더 끌어올려야 한다고 생각해요."
307188_8,Yassine Bounou,22.04.13,3년전인 2019년은 엠스플/스포티비 중계 할 때임. 그때 생각하면 지금 확실히 발전함
307188_10,k201,22.04.13,올리는건 힘들어도 내려가는건 빠른데 ....
307188_11,thecommon,22.04.13,그 3년이란 시간이 굉장히 큰겁니다. 단년 계약이라면 새로운 시도구나하면서 긍정적으로 바라볼 수야 있지 3년이면 기존 시청자들도 관심 끊어지는데 충분하고도 넘치는 시간임.
307188_12,더범,22.04.13,222
307176_1,범!!! 내려온다!!,22.04.13,진짜 쉴드란 쉴드를 다쳤는데...중계권료 인상폭이 100% 30억?내가 쉴드를 왜쳤을까...
307176_2,무르지않아요(X) 물러서지 않아요(O),22.04.13,2021년 뉴미디어 중계권료10~15억최대로 잡아서년간 30억 수준
307176_3,thecommon,22.04.13,그 돈 받으려고 접근성포기한거면 진짜 이거 추진한 인간들 모가지쳐야함
307176_4,Franseco Totti,22.04.13,이정도면 연맹이 급전 필요했던거 아닌가 싶네. 사실상 저 돈에 유료화와 독점권까지 넘긴건데. 쿠팡이 앞으로 얼마나 일을 잘 할지에 달렸네요...
307176_5,Bertrand,22.04.13,일단 주사위가 던져져버렸으니... 지켜보는 수밖에 없다고 생각하렵니다ㅠㅠ
307176_6,Franseco Totti,22.04.13,Bertrand예ㅋㅋㅋ 만에하나 쿠팡이 정말 잘 할지도 모르니.........ㅋㅋㅋㅋㅋㅋㅋ
307176_7,히딩크,22.04.13,"천억 얘기 나오는게 현실감각 1도 없는 얘기라 어이없었을뿐,결국 기존의 몇배가 될것이냐가 관건이라 봤는데 역시나 시장의 현실적 평가는 냉혹하네요.솔까말 어차피 K리그는 진입장벽 높은 매니아틱한 분야라 생각하고무료중계로 팬 유입 되는건 가뭄에 콩나는 수준 같아서 차라리 3년간 구단들이 돈이라도 만졌음 한 것도 있는데실제로 30~50억 돈이 어떻게 쓰일지 모르겠으나 이쯤 되면 더더욱 설득력이 없죠. 최소 우승상금이라도 확 올려주길"
307176_8,무르지않아요(X) 물러서지 않아요(O),22.04.13,우승상금 이야기는 없고연맹에서중계 질 높이겠다는 이야기만 있는걸로 봐서중계 장비 구매 및 임대 하는데 몰빵하는듯해요
307176_9,나상호,22.04.13,그리고 연맹은 개 ㅎㄱ ㅎㅎ
307176_10,히딩크,22.04.13,"무르지않아요(X) 물러서지 않아요(O)하긴 고작 3년 계약하길, 섣불리 우승상금 올리는 것도 계약 종료 이후 확실한 대안 없는 일이 될 수도 있겠네요. 딱 중계 퀄 올릴 정도의 액수일듯"
307176_11,하늘가람,22.04.13,"사람들이 1천 억 이야기한 것도 이 정도는 해줘야 네이버, 다음을 포기하고 독점 주는 것에 찬성한다는 의미지, 진짜 1천 억을 기대한다는 소리는 아니었죠.실제로 1천 억 정도 되길 기대한 현실감각 없는 사람이 여기에 몇 명이나 될지..."
307176_12,히딩크,22.04.13,"하늘가람저 또한 그 취지에서 한 말이고, 이러나저러나 비현실적 가정이란 점에선 그 얘기가 그 얘기 아닐까 싶긴합니다.설령 1천억으로 계약했다한들 그것이 3년 일회성 계약에 그치면 국축 산업 전반의 극적인 변화는 어렵다는 생각이기도하구요.작년 중계권료 시장 가치가 TV포함 112억이라는데, 아닌말로 3~4배만 되어도 할만한 딜이란 생각을 해요. 여전히 천억이란 금액은.."
307176_13,하늘가람,22.04.13,"히딩크3~4배든 10배든 비현실적인 건 매한가지입니다.중요한 건 그런 비현실적인 중계권료를 지불하는 게 아닌 게 아닌 이상 네이버나 다음 같은 대중적인 매체를 포기하고 독점권을 주면 안 된다는 주장이지, 1천 억이라는 상징적인 숫자가 아니에요."
307176_14,히딩크,22.04.13,"하늘가람글쎄요. 비현실적인게 매한가지라기엔 3~4배와 10배 투자의 현실 가능성엔 어마어마한 차이가 있죠.어차피 모두가 확정된 딜에 대한 추정을 하는데 비현실적인 중계권료를 가정하여 접근하는게 무슨 의미가 있을까 싶긴합니다.차라리 네이버, 다음 같은 무료채널의 가치를 상징하는 표현이었다 말씀하시면 공감이 쉬울거 같긴해요.이러나저러나 하늘가람님께서 의도한 바에 대해서는 이해를 했습니다."
307176_15,하늘가람,22.04.13,히딩크K리그에 그 정도 투자가 들어갈 수 없다는 점에서는 3~4배나 10배나 마찬가지입니다. 어차피 둘 다 현실 가능성이 없거든요.애초에 중요한 건 이런 숫자 놀음이 아니라 그만큼 지금 당장은 네이버나 다음을 통한 파이 늘리기가 중요하다는 것일 텐데... 뭐 이 부분에 대해서는 대체적으로 이견이 없을 거라고 생각합니다.
307176_16,울산현대청운중,22.04.13,과연돈내고 보는사람이 있을지??? 기존 가입자 빼면요 ㅠㅠ 어둠의경로가 잘되어있어서 ㅠㅠ
307170_1,상상더하기,22.04.13,유입을 늘리는게 중요할듯
307170_7,metyou,22.04.13,최근 2부까지 전경기 생중계 되면서 좀만 더 자리 잡음 되겠다 싶었는데 너무 아쉽네요ㅜㅜ 이미 결정 났으니 이젠 잘 되길 바랄뿐...
307170_3,주앙 펠릭스,22.04.13,유튜브 하이라이트는 지금처럼 K리그 공식채널에서 계속 업로드 해줬으면 좋겠네요.쿠팡 유튜브채널은 CJ때문인지 몰라도국대나 터키리그의 경우 짧게 업로드 하는경우가 많더라고요
307170_6,엑셀시오르,22.04.13,222222
307170_4,보글,22.04.13,대부분 인터넷 으로 볼건데.  티비는 어르신이나 애기들 몫
307170_8,"shunske,boucha,fettouhi",22.04.13,누가 티비로 보나 지금이 2000년대 초반도 아니고  그리고 일반티비는 축구보기에 집중할수있는 환경도 아님
307170_9,더범,22.04.13,그래서 중계권료 얼마라고?
307161_1,더범,22.04.12,
307161_2,범!!! 내려온다!!,22.04.12,많이 바꾸자... 쿠팡아...
307161_3,박지예(배우),22.04.12,당연히 바뀔거라고 봐요 지금은 독점중계하는 팀이 몇 팀 없으니 저렇게 간단하게 보여주는 것 같고 리그 전체의 중계를 담당하게 되면 또 그만큼 변화를 주겠죠
307161_5,"shunske,boucha,fettouhi작성자 본인 여부작성자",22.04.12,바뀔려면 쿠팡 특유의 심플한 UI를 버리고 네이버나 최소 스포티비처럼 만들어야 하는데  그런식으로 제대로 바꿀 의지가 있을지 모르겠습니다. 스포츠에 문외한 사람이 관리하는거 같은 느낌... 단순 K리그 카테고리 하나만 추가하는것 만으로는 23개팀들을 감당하기가 어렵습니다.
307161_7,박지예(배우),22.04.12,"shunske,boucha,fettouhi생각만큼 쉬운 일이 아니었네요 쿠팡에서 본문 사진대로 리그1, 리그2 구분해서 경기영상을 날짜별로 분류만 하면 될 줄 알았는데"
307161_4,주앙 펠릭스,22.04.12,"네이버의 경우 K리그1은 2011년도,K리그2는 2014년도부터 과거 영상 볼 수 있던데 과연 쿠팡은 어느시점부터 서비스 해줄지 궁금하네요"
307161_6,"shunske,boucha,fettouhi작성자 본인 여부작성자",22.04.12,쿠팡은 5월에 하는 경기부터 서비스를 시작해 영상들을 관리 할거라 봅니다 근데 어떻게 정리 할지가 걱정... 네이버는 과거 그 시절부터 중계하고 했으니까 그 영상들을 계속 관리를 하는거죠
307161_8,이종호,22.04.12,"쿠팡 ui는 .. 초창기부터 지금까지 너무 보기가 불편함.. 고급스럽지도, 직관적이지도 않고 저렴한 서버비용 내고쓰는 사이트같은 느낌아무리 투자받고 회사는 커져도 그대로더라구요그와중에 사업영역 확장해서 k리그까지 붙는데.. 이런면에서 나아질 것 같진 않음 ㅠㅠ"
307161_9,"shunske,boucha,fettouhi작성자 본인 여부작성자",22.04.12,그냥 뭣도 아닌 심플한 컨샙으로 만들려다가 저런거죠ㅋ 티빙도 저딴컨샙으로 UI가 구성되어있던데 경기를 옆으로 흝어서 찾아야 해서  너무 힘듬니다.
307154_2,Rosé,22.04.12,돈내고 해축 보는 애들도 별로 없을텐데 국축을 볼까요전 아니라고 생각함
307154_3,Bertrand작성자 본인 여부작성자,22.04.12,그니까요ㅋㅋ 요즘 10대들이 예전만큼 해축보는거도 아니고... 예전에야 스브스스포츠만 가면 epl 줄창 틀어줬으니 가능한 것이었지만...
307154_4,보글,22.04.13,응원팀 있어야 인터넷 유료결재하죠. 기존팬중에 챙겨 볼사람 챙겨보고 유입은 없죠.
307154_5,Bertrand작성자 본인 여부작성자,22.04.13,고인물화 되는거 아닌가 좀 걱정되긴 하네요
307150_2,문근영,22.04.12,쿠팡 글자만 봐도 빡친다 하
307150_3,심재원 송종국,22.04.12,접근성 줄어드는건 뭔 수를 써도 막았어야 하지 않았나 싶음하나라도 더 늘려도 모자를 판에 얼마 받았는지 아직 밝혀지지도 않은 중계권료 하나 때문에 독점 권리를 줘버렸으니;;(뭐 몇몇 분들 말씀대로 사놓고 지들 생각만큼 결과 안좋으면 다시 풀거나 재판매 하겠지만...)
307150_5,thecommon,22.04.12,재판매 하게 되면 완전 헐값받거나 하겠죠. K리그 중계권 껌값되면서 스스로 브랜드 가치 똥칠하는 역대급 망딜되는거임.
307150_4,빅리그k작성자 본인 여부작성자,22.04.12,모종목은 쾌재를 부르겠네요지상파에서 케이리그를 사라지게하더니이젠 네이버 카카오까지 사라지게했으니...
307150_6,숭의아레나,22.04.12,"일관성있게 똥볼만 주구장창 찼었으면 그러려니 했겠지만,적어도 최근 1-2년 간은 뉴미디어/SNS로 열심히 브랜딩하고, 폰트고 UI고 세세한 부분 다듬어가면서 조금씩 볼만한 상품으로 만들어가고 있었는데이걸 또 볼 사람만 보라며 빗장을 걸어버리는 느낌이라 더 아쉬움"
307150_10,알렉산다르 페시치,22.04.13,최근에 잘한건 다 젊은 직원들 하고싶은대로 하게 허락해주기만 하면 되는 일들…중계권은 진짜…..
307150_7,GoodMorning,22.04.12,접근성이 가장 중요한데...
307150_8,님강등당해요조심,22.04.12,다른 종목 보다가 넘어오는 유입도 있었죠.
307150_9,더범,22.04.12,어떻게든 시장을 줄이는 악수만 두네요. ㅠㅠ
307147_2,강원꽃은 필라작성자 본인 여부작성자,22.04.12,글쵸반대로 모바일로 축구 안보시는분들도 많쵸
307147_4,Special K,22.04.12,쿠플은 pc로 됩니다. 사람들이 걱정하는건 k리그는 tv시청률은 아예 바닥이기 때문에 인터넷 시청집계가 굉장히 중요하거든요. 근데 쿠플 유료들어오는순간 아마.. 사설토토중계사이트로 많이 볼겁니다.
307147_6,강원꽃은 필라작성자 본인 여부작성자,22.04.12,네 맞습니다.대세는 모바일이죠.중계권 입찰자들중 케이리그를 가장 후하게 쳐준곳이 쿠팡입니다.그외 매체는 그만큼의 값어치를 인정안했다는 뜻이구요.쿠팡은 도전하여 성공시키려는 입장에서 가장비싼 입찰금그외 다음 네이버는 이미경험을 해봤기에자신들이 생각했전 입찰금 이지 않았을까 생각합니다.무조건적으로 쿠팡이 안좋다라는 평들이 많아서 주저리 해본거예요
307147_7,삼십오쩜구,22.04.12,저도 반반으로 보고있어요쿠팡에게 돈을 받고 리그가 뭔가 변한다면 어떻게 변할지 긍금한 부ㅜㅂㄴ
307143_1,번개맨이수날,22.04.12,티비는 지금처럼 유지고 온라인만 독점
307143_2,사피 알 딘,22.04.12,티비 방송국들이 송출하는 영상을 pc나 모바일에서는 쿠팡으로만 볼 수 있게 되는 거에요.
307143_4,레이팔머,22.04.12,국대처럼 모바일 PC만 독점 예상합니다
307135_1,H_Crespo,22.04.12,동감입니다!
307135_2,알렉산다르 페시치,22.04.12,왜 나락가봐야 떨어질 곳이 없나요..너무 리그 내려치시는 듯...ㅠㅠ대구도 대팍으로 시민구단의 바른 길을 찾고 경기장에 사람들도 차고울산 전북 돈 많이 쓰면서 역대급 우승경쟁하고이승우 백승호 기성용 이청용 유럽파 선수들 돌아오면서 흥행 몰이 하고 있고요즘 유튜브나 네이버 숏폼으로 올라오는 영상들도 웃기고 잘 해서 관심 끌고 있는데..나름 우리 리그 잘되고 있고 성장하는 방향이라고 생각했는데..왜 나락인가요...
307135_3,알렉산다르 페시치,22.04.12,하지만 이미 결정된거 저야 결제하겠지만요ㅠㅠ
307135_4,범!!! 내려온다!!작성자 본인 여부작성자,22.04.12,알렉산다르 페시치다들 사망이다 끝이다 이야기하시니여기서 더 떨어질 곳이 있나해서요 ㅠㅠ저도 연맹이 열심히하는걸 알죠 유튜브  매일챙겨봅니다...저도 더 발전했으면 좋겠어요... 그 누구도 K리그를 억까하지 못할만큼으로요 ㅠㅠ
307135_7,박2000,22.04.12,떨어지고나면 회생불가일까봐 무섭네요...
307135_8,"shunske,boucha,fettouhi",22.04.12,팬들 손발 다 짤라버리게 해놓고 응원을 해달라는건 무리입니다
307135_9,마토,22.04.12,지금 우상향으로 잘가고있다고 보는데ㅜ..  리그파이도 조금더 넓히고 상품성도 높아지면 더 좋은 결과 낼수 있는데 이번 계약은 참 아쉽네요ㅜ..
307135_10,라이언킹,22.04.13,"저도 긍정에 아이콘이라 공감합니다.그리고 실패하더라도 새로운 도전은 계속해야 한다고 생각합니다.변화가 두려워 아무것도 안하고 현상유지하면 발전이 힘들지 않을까요지금껏 k리그 급격한 인기의 요인은 월드컵이라는 외부요인에 의해서 발생했는데,새로운 변화로 새로운 팬층의 유입도 기대합니다."
307130_23,부산★또속아본다,22.04.12,2222
307130_22,프로섹서,22.04.12,설마 하이라이트도 k리그 유튜브에서 이제 못보는건가
307130_24,포항아처,22.04.12,진짜 유의미한 금액이면 밝히면 될 것을 ㅋㅋ 기대만큼 못 받았나보지?
307130_25,유비유상철,22.04.12,잔디나 좋게 해죠
307130_1,Gary Lineker,22.04.12,사실상 유료화는 못 박았네요.
307130_13,세르지오 라모스,22.04.12,동감
307130_20,갓르테타!!,22.04.12,쿠팡이 스포츠ott 갈려고 하는듯 저는 직원이라 무료여서
307130_26,"shunske,boucha,fettouhi",22.04.12,갓르테타!!스포츠ott로 갈려면 카테고리를 더 나눴으면 좋겠습니다. 스포츠 카테고리 하나에만 뭉쳐서 퉁치면 찾아보기가 힘듬니다. 1부 2부리그 한시즌의 경기수가 300경기 넘는걸 감안하면  이런식으로 하면 정말 곤란함
307130_3,전남 드래곤즈,22.04.12,이왕하는거 잘해보자!
307130_4,알렉산다르 페시치,22.04.12,과연 네이버 다음 중계를 포기할 만한 대가로 계약을 한건지아니면 카메라 더 사고 중계퀄리티만 올릴 수 있는 정도의 금액을 추가로 받는건지
307130_5,퍼기시절,22.04.12,단독이면 유로화 전환이려나
307130_7,바티골no.9,22.04.12,일단 하는거보고 까야죠
307130_8,빗속의 노란물결,22.04.12,잘해줘
307130_9,역시브룩신,22.04.12,중계 퀄리티 높아지고 K리그 관련 컨텐츠들이 많이 만들어져서 국내축구 시장이 커졌으면 하는 바람. 특히 골라인 판독기 도입으로 득점여부 논란 잠재웠으면 좋겠고 그리고 중계권료 떡상으로 리그 우승상금도 높아지고 다른 아시아 축구리그와의 경쟁력도 잘 갖춰줬으면 좋겠음.
307130_10,Navy,22.04.12,j리그 수준만되도 얼마든지 결제함.
307130_11,k201,22.04.12,그러니까 도대체 얼만데??
307130_12,우주,22.04.12,어차피 축구 거의 tv로 보고케이블도 진짜 99% k리그만 보는 중이니.. 사실상 이미 유료로 k리그 보는 사람들 은근 많을 듯인터넷으로 보면 프레임 떨어지는 거땜에 못 보겠던데 쿠팡 독점으로 나아지면 오히려 좋을 수도...케이블 끊고 쿠팡으로 보는 게 품질 같고 더 싸면 혹시 모름
307130_14,님강등당해요조심,22.04.12,진짜 단독중계 맡길정도로 금액이 얼마인지 궁금하네
307130_15,범!!! 내려온다!!,22.04.12,일단 집토끼부터 잡아 놓고 새토끼를 들여와야지.. 새토끼들 집어 넣는다고 현 상황이 달라지지 않음그냥 이번에 돈 많이 받는거 함 때깔라게 잘바꿔서 코어팬들도 만족하고 라이트팬들도 유입할 수 있는 길을 갔으면 합니다.
307130_16,아침잠없음,22.04.12,뭐 언플 싹지우고보면 연맹은 돈이 필요했고 쿠팡플레이가 돈을 많이줬다라고밖에 해석이 안되네요.쿠팡플레이가 화질개선을 했을 의지가있었으면 진작 대표팀경기화질개선부터 하지않았겠어요?가봐야알겠지만 여타 다른 스포츠처럼 돈만받고 퀄리티는 현상유지면 다행인 엔딩이 유력한거같네요.뭐 로드투 ooo해서 추가콘텐츠 만들겠다는데 가장 중요한건 본 경기의 중계퀄리티죠.
307130_18,Navy,22.04.12,22
307130_17,나난나,22.04.12,이미 결정난거 잘되길 바랍니다 응원합니다
307125_2,야니스,22.04.12,쿠팡이 바보도 아니고 그렇게 안하죠..
307125_4,안철수,22.04.12,그럴거면 안사죠
307125_5,ddqpa,22.04.12,프리뷰랑 직캠 틀자고 몇백억이나 주고 중계권을 살리가 없죠....
307122_24,설청,22.04.12,유입이 거의 없을듯 무료여도 사람들 안보는데 돈을 내라? ㄹㅇㅋㅋ
307122_25,포항,22.04.13,컨텐츠만 제대로많이 만들어준다면 환영어차피 TV로는 지금과똑같아서..
307122_1,작년에는김현팬,22.04.12,기타다른의견으로 이미 가입해서 전과 다름없다
307122_2,알렉산다르 페시치,22.04.12,여기는 유니폼에 10만원 넘게 쓰는 사람들 전국에서 모아놓은 곳이라 당연히 높져ㅋㅋ
307122_3,사피 알 딘,22.04.12,이미 쿠팡플레이 보고 있어서...
307122_20,사피 알 딘,22.04.12,지금 쿠팡플레이 시스템 그대로면 월 정액 내고 경기는 무제한으로 보는 걸겁니다.
307122_23,사피 알 딘,22.04.12,"너무하네아, 두번째 문장에 쓰신 글을 인천 경기만 중계로 보겠다로 순간 잘못 봤었네요 ㅎㅎ"
307122_6,Gary Lineker,22.04.12,티비는 가능해요 온라인이 독점.
307122_7,범!!! 내려온다!!,22.04.12,티비로 보고있고이미 쿠팡와우 사용 중이라겸사겸사
307122_8,님강등당해요조심,22.04.12,쿠팡 가입하고 전경기 시청
307122_9,빌 게이츠,22.04.12,타팀껀 안볼듯
307122_10,크루크루,22.04.12,티비로 봅니다쿠팡은 딱히
307122_11,로페즈레오,22.04.12,저는 네이버중계도   잘안봣는데   쿠팡은 더더욱 볼일이 없음
307122_12,쇼헤이 오타니,22.04.12,로켓배송때문에 진작에 이용중이엇어서
307122_21,Bertrand,22.04.12,22222
307122_14,BANDO,22.04.12,원래도 직관 아니면 굳이 시간 내서 챙겨보지는 않았는데 앞으론 볼 일 없을듯 직관이나 열심히 다녀야지
307122_15,절공,22.04.12,이미 가입은 해서 보긴할듯
307122_16,곽대장이그립다,22.04.12,주말에 낙인데….보긴 볼듯
307122_18,진정해존슨,22.04.12,중계 퀄리티만 제대로 해준다면 가입합니다. 금액은 비싸다 할 금액은 아니지만 돈 아깝다가 꼭 비싸다는 의미는 아니니까 렉심하고 화질구지면 아깝고 선명하고 시원한 속도면 나온금액에 두배로 올려도 찬성이구요.
307122_19,유애나,22.04.12,이미 사용중이라 상관없음..
307121_1,Yassine Bounou,22.04.12,앞타임 야구 언제끝나는지 전전긍긍 ㅋㅋ
307121_2,수원삼성조유리작성자 본인 여부작성자,22.04.12,진짜요 ㅋㅋㅋㅋㅋㅋㅋ야구 끝나야 이어서 해주고그래서 그때 연장가거나 끌면 국톡에서 욕하고 난리였는데 그거 고작 몇년 안됐는데 ㅠㅠㅠㅠㅠ
307121_4,마토,22.04.12,엠비씨 스포츠.... 부들부들.....
307121_5,작년에는김현팬,22.04.12,후반생중계시절 ㅋㅋ
307121_6,사피 알 딘,22.04.12,스카이스포츠나 jtbc 등의 tv 중계는 계속 되는데 pc나 모바일 등의 온라인 중계가 쿠팡 독점 되는 거 아닌가요?
307121_8,후뉘,22.04.12,맞습니다. 그럼에도 접근성이 확떨어지는건 사실이니까
307121_7,박2000,22.04.12,인기팀 상대해야 중계해주던 시절
307120_1,님강등당해요조심,22.04.12,국내 프로스포츠는 K리그가 유일한것 같은데 만약 한다면 잘 해줬으면 좋겠네요 기깔나게
307120_2,알렉산다르 페시치,22.04.12,투자한 금액이 푼돈이라면그냥 우리는 방치되고 끝남…게다가 독점이라 다른 플랫폼에서 할 수 있는 것도 전부 막힘…그게 제일 무서운거…..
307120_5,라페작성자 본인 여부작성자,22.04.12,**제대로 된 회사라면** 방치할리가..
307120_7,알렉산다르 페시치,22.04.12,라페TV조선도 K리그 중계권 사서 그랬고... MBC 스포츠도 그랬고..K리그 팬질을 너무 오래해서 이미 너무 많은 경우를 봤습니다..뭐 TV조선이나 MBC스포츠도 제대로된 회사가 아니라고 생각하실 수도 있겠지만...
307120_4,라페작성자 본인 여부작성자,22.04.12,nfl은 원래 한국에 관심이 전무하니까요
307120_8,운중천고라니,22.04.12,아침에 쿠팡플레이직원 회원이 댓글달았는데회사가 생각이 없데여
307118_1,덴리,22.04.12,저도 채팅좋아해서 카카오에서 봄ㅜ
307118_2,알렉산다르 페시치,22.04.12,저는 다른 컨텐츠는 다 그렇게 보는데K리그는 도박중독자들이랑 리그 망무새들이 너무 싫어서 절대 안봄K리그는 차라리 없는게 훨씬 나음..
307118_3,히딩크,22.04.12,"전 경기 집중해서 보다가 그냥 가끔 커뮤 반응이나 눈팅하는 정도인데, 의외로 채팅창에 대한 수요가 꽤나 많네요ㄷㄷ"
307118_4,k201,22.04.12,보통 어그로같은건 밴이나 채팅무시해버리면 그만이고 모르는거 있으면 서로 물어볼수있고 편해요기존에 tv방송과는 다른 매력이 이런 실시간 채팅이 있다고보거든요
307118_5,Bertrand,22.04.12,전 차라리 없었음 좋겠어요... 온갖 리그망무새에 어그로들 많아서
307115_2,푸른물빛,22.04.12,티비는하죠온라인중계 아닐까요?화면을 따와야 하는대
307115_3,엄지공주 오무지,22.04.12,기존 국대와 비슷한 방식일거에요기존 채널 중계는 그대로인데 온라인은 쿠팡플레이에서만
307115_4,Kai Havertz,22.04.12,온라인 중계만
307115_5,엑셀시오르,22.04.12,티비는 기존 채널 볼 수 있는거죠????
307114_4,metyou,22.04.12,이스타도 히풋 무료때 청취자 수 보고 유료하면 빠지는 퍼센티를 감안해도 차 금방 바꿀줄 알았다고 솔직히 말 하더라구요ㅋㅋ유료라는게 쉽지가 않네요.
307114_2,Rachel Anne McAdams,22.04.12,엄청 크죠. 해축도 유입 확 줄었음
307114_3,사피 알 딘,22.04.12,개인적으론 포털사이트 이용 안하다보니 폰으로 축구 보기 위해 어거지로 카카오티비나 네이버티비 어플 깔아놨는데 지울 수 있어서 좋긴 하네요^^;;
307112_1,후뉘,22.04.12,영 희망적으로 보이진 않아 보여요..
307111_1,후뉘,22.04.12,정리 잘 하신듯. 사람들이 이유 없이 우려하는게 아니죠.
307102_1,후뉘,22.04.12,그게 제일 걱정인데...참 어찌될지
307102_2,마토작성자 본인 여부작성자,22.04.12,우려와다르게 돈이라도 많이 받았길 기도해야죠 뭐..
307097_1,대전시티즌ID,22.04.12,"아직 몰라요. 중계권료,방법 등등 모두 예상할뿐..일단 지켜봐야죠"
307097_2,Gary Lineker,22.04.12,최소 저 jtbc정도는 돼야
307097_4,Franseco Totti,22.04.12,중계 퀄리티 얘기는 좋아질 수 있다라는 가능성의 문제라고 보고 결국 동의하는 분들 의견은 어쨌든 이런식으로라도 투자 자본이 더 유입되서 좋다 아닌가 싶음.
307097_5,인천의톰하디,22.04.12,중계는 쿠팡이 따로 안할거같은 느낌같던데요.. 그래서 중계 자체 퀄리티의 상승까지는 바로는 어렵지 않을까 해요
